EventType,TrafficMultiplier,ABTestGroup,SaleAmountEUR,BranchID
Christmas,4.6,Control,1188.824263284186,BR-007
Valentine,3.7,Control,378.3876508748737,BR-004
BlackFriday,4.3,Variation1,1765.7836569035312,BR-016
BlackFriday,1.6,Variation2,1441.5948015227898,BR-015
Normal,1.0,Variation2,1139.973239059486,BR-003
BlackFriday,3.4,Control,1863.269273461725,BR-013
Christmas,1.4,Control,2199.6024892747914,BR-014
Christmas,2.7,Control,1459.3334680358541,BR-003
Normal,1.0,Control,585.1847277939337,BR-007
Christmas,3.0,Control,1557.4081360297432,BR-003
BlackFriday,1.5,Control,1369.1719883197488,BR-017
Normal,1.0,Control,-1849.8004837021201,BR-003
BlackFriday,4.3,Variation1,1618.5649853429463,BR-009
Normal,1.0,Variation1,1093.6963157373568,BR-010
Normal,1.0,Variation1,1810.0625487688942,BR-015
Christmas,4.6,Control,1626.2037479841254,BR-016
Christmas,4.4,Control,304.871485069851,BR-006
Normal,1.0,Control,760.6497704078814,BR-014
Normal,1.0,Control,897.0087912415148,BR-015
Christmas,3.3,Control,2397.342167312925,BR-012
Normal,1.0,Control,1857.7593481199115,BR-012
BlackFriday,1.9,Variation2,1673.316258733507,BR-013
Christmas,1.4,Control,1205.5046894332424,BR-006
Valentine,1.6,Control,591.3602383373133,BR-006
Normal,1.0,Variation2,732.6897815538196,BR-003
Valentine,3.5,Control,1054.5452212820076,BR-009
BlackFriday,1.4,Variation2,1841.9375338962975,BR-016
BlackFriday,4.8,Control,1861.1967983524175,BR-006
Normal,1.0,Control,985.4110626835219,BR-005
Valentine,1.1,Control,667.2548778472793,BR-006
Valentine,4.1,Control,1164.3825937913168,BR-014
Christmas,4.6,Control,1345.5168845310934,BR-013
Normal,1.0,Control,474.1902652473078,BR-004
Normal,1.0,Control,625.6551556672229,BR-006
Christmas,1.5,Variation1,972.2284618870661,BR-001
Normal,1.0,Variation2,1860.4237475687473,BR-004
BlackFriday,4.3,Control,566.1948297807966,BR-003
Valentine,3.3,Control,1756.3065656870458,BR-004
BlackFriday,1.6,Variation2,1050.8931895978144,BR-006
Valentine,2.6,Control,853.5159181903371,BR-008
Valentine,4.7,Control,1841.159405209224,BR-003
BlackFriday,3.0,Control,1730.04611020845,BR-002
Normal,1.0,Control,1181.6989197072162,BR-001
Christmas,3.8,Control,161.62910949233114,BR-001
BlackFriday,4.7,Variation2,1645.099428212271,BR-014
Normal,1.0,Variation1,1503.9415861837304,BR-009
Valentine,2.2,Control,1609.6689913841158,BR-001
Normal,1.0,Variation1,1890.4142045847573,BR-009
Valentine,1.3,Control,771.1604097226693,BR-008
Christmas,4.8,Variation1,2971.9612479764614,BR-005
Christmas,2.0,Control,531.79858319721,BR-013
Christmas,3.4,Control,982.3378750063689,BR-009
BlackFriday,2.4,Variation2,1509.9177978737337,BR-015
Normal,1.0,Variation2,1616.4270828379513,BR-013
Normal,1.0,Control,1711.0067182409498,BR-015
Normal,1.0,Variation1,1270.3847671232943,BR-006
Valentine,1.8,Control,1415.6040832118895,BR-009
Christmas,4.0,Control,2478.4744869897386,BR-008
BlackFriday,1.2,Variation2,1554.776735220767,BR-004
Valentine,3.8,Control,730.3892912508718,BR-014
Valentine,1.2,Control,1498.5820098004444,BR-008
BlackFriday,1.9,Variation1,1931.257766471008,BR-006
Normal,1.0,Control,693.90906859054,BR-017
Christmas,3.3,Variation2,2328.765456467102,BR-004
BlackFriday,2.8,Variation2,392.2374294849316,BR-001
Christmas,1.3,Control,827.3463503011723,BR-010
Normal,1.0,Control,1195.3919983447258,BR-010
Normal,1.0,Control,731.5073399496525,BR-011
BlackFriday,3.1,Variation1,763.0005860161059,BR-001
Christmas,4.1,Control,813.9816281589162,BR-001
Normal,1.0,Control,1282.6274315684486,BR-015
Normal,1.0,Variation2,1581.8600032489637,BR-008
BlackFriday,1.6,Control,1395.0956080089302,BR-002
Christmas,2.3,Variation1,1099.7419463013312,BR-012
Christmas,1.6,Variation1,1764.9434534264935,BR-008
Normal,1.0,Control,2029.7375895348648,BR-003
Valentine,4.2,Control,993.4873201897364,BR-013
Christmas,1.1,Control,861.2704330191781,BR-001
Normal,1.0,Variation1,531.0811106559827,BR-001
BlackFriday,1.5,Variation1,965.8333158539608,BR-003
Christmas,4.8,Control,1547.8109868626673,BR-006
Valentine,2.5,Variation2,60.631871717653446,BR-017
Christmas,1.4,Variation2,969.1049185061402,BR-013
Christmas,4.2,Variation1,1799.3511680250358,BR-001
Valentine,1.0,Control,781.5766339579458,BR-016
BlackFriday,2.5,Variation2,1394.2840321601493,BR-012
Normal,1.0,Variation1,1087.590856783035,BR-010
Normal,1.0,Variation1,1144.786650702574,BR-012
Normal,1.0,Variation2,860.0281917543479,BR-005
Valentine,2.4,Variation1,1034.3490048111953,BR-003
Valentine,4.3,Control,645.6056643876238,BR-004
Valentine,3.4,Control,2002.1336210494962,BR-017
Valentine,1.3,Control,894.3526870325115,BR-015
Valentine,1.4,Control,1662.100137115404,BR-006
Valentine,2.0,Control,1326.7500104473866,BR-003
Normal,1.0,Control,-2013.278419141397,BR-013
Christmas,2.1,Control,821.5629383915908,BR-008
Valentine,4.3,Variation1,1870.2809791402312,BR-008
Christmas,3.2,Variation1,480.17504780068634,BR-015
Christmas,1.1,Variation2,782.0652030094259,BR-013
Valentine,4.9,Variation2,2739.135994190375,BR-014
BlackFriday,2.6,Control,1207.3524614462603,BR-015
Christmas,2.9,Control,963.3123472055682,BR-017
Valentine,4.4,Variation2,2798.4382571550536,BR-002
Christmas,2.2,Variation1,1924.0044036098502,BR-013
Christmas,4.2,Variation2,854.1063217538335,BR-012
BlackFriday,4.7,Variation1,136.369293046529,BR-001
BlackFriday,3.5,Control,2299.6342794707316,BR-009
BlackFriday,1.7,Control,1509.2675712229488,BR-012
Normal,1.0,Variation2,764.0654901450156,BR-006
BlackFriday,3.5,Control,1835.195450027109,BR-014
Christmas,4.7,Control,1681.098969147315,BR-010
Christmas,1.1,Control,18.640145519515467,BR-014
Normal,1.0,Variation2,-1263.1521831251036,BR-012
Normal,1.0,Variation2,884.59231365415,BR-005
Christmas,2.3,Control,-1012.6285079946031,BR-004
Valentine,4.4,Variation2,1021.2825584548913,BR-006
BlackFriday,1.8,Variation2,381.11262899096084,BR-002
BlackFriday,2.5,Variation1,1915.3521546149693,BR-013
Normal,1.0,Control,2066.0205292247388,BR-002
Christmas,2.9,Variation2,-1051.7161620910501,BR-016
Valentine,4.9,Control,809.8826376822828,BR-012
Normal,1.0,Control,580.0351312450167,BR-014
Christmas,1.7,Control,1841.2641115950998,BR-005
BlackFriday,4.5,Control,1379.0179743307797,BR-009
Christmas,4.0,Control,745.41885360813,BR-002
Valentine,3.2,Variation2,1829.5956077371347,BR-015
BlackFriday,2.0,Control,1945.9544653335927,BR-010
Christmas,3.5,Variation1,392.45533328894874,BR-009
Valentine,1.5,Control,1210.1340539617545,BR-012
Valentine,2.7,Control,1995.7948024779373,BR-004
BlackFriday,1.9,Variation1,2603.4014383270874,BR-011
Normal,1.0,Variation2,320.7860944279955,BR-003
Valentine,2.7,Control,1597.1665997697685,BR-010
Normal,1.0,Control,1155.4249242409976,BR-008
BlackFriday,4.2,Control,1750.6578628852276,BR-013
BlackFriday,5.0,Variation1,1434.4851869693496,BR-016
Normal,1.0,Variation1,2128.239715447723,BR-014
Christmas,1.2,Control,1151.3128897201977,BR-014
Normal,1.0,Control,957.8037795197166,BR-014
Normal,1.0,Variation1,947.2238357384014,BR-011
BlackFriday,4.9,Control,978.6971345062682,BR-015
Normal,1.0,Variation2,971.8506923632979,BR-010
Normal,1.0,Variation2,1377.11938467952,BR-015
Normal,1.0,Control,-1327.2032797772974,BR-013
Christmas,1.2,Variation2,1357.63387435837,BR-013
Normal,1.0,Control,850.3551622504848,BR-004
Christmas,1.6,Variation1,751.2930683157037,BR-010
BlackFriday,3.7,Control,1065.0830261652613,BR-016
Normal,1.0,Variation1,1015.5191982120631,BR-014
Christmas,4.6,Variation2,2553.3302981486,BR-010
Christmas,4.5,Variation1,2463.764121860593,BR-006
Christmas,3.2,Variation1,1901.3503378346643,BR-015
Normal,1.0,Control,1770.2149715167702,BR-003
BlackFriday,4.6,Control,1169.6459441411334,BR-006
Christmas,4.7,Control,2203.7363314070103,BR-001
Valentine,3.0,Control,1150.8685291827328,BR-011
Normal,1.0,Control,1775.0401654632649,BR-013
Normal,1.0,Control,1561.5237655139645,BR-012
Normal,1.0,Control,844.3559748832605,BR-005
Christmas,4.8,Variation2,932.1925948569071,BR-008
Christmas,3.8,Variation2,722.2136835551029,BR-014
Valentine,3.6,Variation1,782.6801449564122,BR-017
Christmas,4.6,Control,999.7347322930062,BR-011
Normal,1.0,Variation2,2478.3019358606384,BR-007
BlackFriday,3.9,Control,610.0776948112449,BR-012
BlackFriday,4.2,Variation1,2155.351820946064,BR-006
Normal,1.0,Control,1156.3069938821004,BR-001
Valentine,2.5,Control,1984.5122747154749,BR-010
Valentine,1.8,Variation2,1613.3684925111966,BR-016
Christmas,3.2,Variation2,1767.7153741538773,BR-015
Normal,1.0,Control,1273.4817490704033,BR-010
Valentine,4.4,Control,2297.694812601709,BR-015
BlackFriday,3.6,Control,647.1797472655738,BR-017
Normal,1.0,Variation2,1151.3133180468817,BR-004
BlackFriday,1.2,Variation2,1018.717004649972,BR-006
Christmas,1.9,Variation1,415.97084318587474,BR-010
Christmas,3.5,Variation1,2210.8926656656763,BR-015
Normal,1.0,Variation2,720.9599330713835,BR-011
Christmas,3.7,Control,1687.9907497099107,BR-013
Normal,1.0,Variation1,1418.8139602447447,BR-014
BlackFriday,2.7,Variation2,1564.0904269771713,BR-002
Normal,1.0,Variation2,1879.6179228665483,BR-001
BlackFriday,1.5,Control,738.0120854049673,BR-004
BlackFriday,4.0,Control,1953.6942710067046,BR-009
BlackFriday,1.4,Control,1254.911536642174,BR-005
BlackFriday,3.1,Variation2,1017.1742513281525,BR-017
Normal,1.0,Variation2,647.6253100796138,BR-005
Normal,1.0,Control,572.7114386006505,BR-001
Normal,1.0,Variation1,968.4237074742989,BR-013
BlackFriday,4.8,Control,1574.786100035305,BR-009
Normal,1.0,Variation2,1785.115163318598,BR-007
Christmas,2.2,Variation1,827.4187260092773,BR-005
Valentine,3.8,Control,210.06639227698142,BR-008
Christmas,3.4,Variation1,623.8753059504422,BR-003
Valentine,3.9,Variation1,1492.9061420324322,BR-015
Valentine,1.6,Control,1757.9603929248199,BR-017
Christmas,4.5,Control,1741.448994111666,BR-011
Normal,1.0,Control,1250.6992328525428,BR-001
BlackFriday,2.5,Control,590.9811670376592,BR-013
BlackFriday,4.3,Control,2510.2168636036763,BR-004
Valentine,1.4,Control,-1711.8268267713881,BR-014
Christmas,1.7,Control,1359.0044651456335,BR-016
Christmas,2.0,Control,649.333048990788,BR-004
Valentine,2.6,Control,1142.4132825053546,BR-003
BlackFriday,4.4,Variation2,1799.1235178703566,BR-006
Valentine,1.9,Control,1084.5076411555506,BR-007
BlackFriday,2.2,Control,929.0658206995298,BR-006
BlackFriday,5.0,Variation2,67.06367132711517,BR-004
Valentine,3.4,Variation2,1134.2259838761029,BR-011
Valentine,4.1,Variation2,1366.2124797282213,BR-008
Christmas,2.4,Control,1138.3884217237096,BR-011
BlackFriday,2.1,Variation2,1290.5569500025013,BR-008
BlackFriday,1.4,Variation1,615.5222166582779,BR-005
BlackFriday,2.5,Control,1145.3306549740796,BR-016
Christmas,1.9,Variation1,2254.1609528887584,BR-005
Christmas,2.7,Control,292.9682488278705,BR-004
Valentine,1.4,Variation1,551.7123646851966,BR-004
Christmas,2.5,Control,366.78887416736836,BR-008
Christmas,3.8,Variation2,1274.3612665920123,BR-017
Valentine,4.2,Variation2,2198.4887286118687,BR-015
Valentine,1.7,Variation2,1055.7220085180813,BR-005
Valentine,4.2,Control,1453.061172897991,BR-007
Christmas,2.9,Control,963.0212872191032,BR-007
BlackFriday,2.3,Variation1,371.8413647032533,BR-004
Normal,1.0,Control,1315.7375249284405,BR-011
Valentine,4.7,Control,572.207521583437,BR-004
BlackFriday,3.3,Variation1,1816.0054994622267,BR-006
Valentine,1.3,Control,1289.4937198252976,BR-009
Christmas,2.3,Control,1205.8376706123026,BR-004
Normal,1.0,Variation1,999.543342461408,BR-017
Christmas,3.2,Control,2475.870700960894,BR-005
BlackFriday,5.0,Control,1267.0735106796033,BR-013
BlackFriday,2.3,Variation2,1742.5804780283975,BR-004
Valentine,3.0,Variation2,1722.7912883304798,BR-016
Christmas,1.2,Control,631.960708180886,BR-010
BlackFriday,3.9,Variation1,1338.3140613423532,BR-005
Valentine,4.7,Control,1257.254690518869,BR-008
Normal,1.0,Control,246.54975216359566,BR-007
BlackFriday,4.0,Control,1430.3253179735063,BR-005
Normal,1.0,Control,1161.819075026787,BR-006
BlackFriday,2.7,Control,1035.2186637005389,BR-002
Christmas,3.7,Control,1272.164945900771,BR-011
BlackFriday,2.2,Control,1788.4347314172458,BR-003
Normal,1.0,Variation2,227.39920423916558,BR-009
Valentine,4.7,Variation1,146.32182778786125,BR-012
Normal,1.0,Variation1,875.2193144243637,BR-005
Normal,1.0,Control,577.6462154767992,BR-010
Christmas,3.8,Control,1289.279617768746,BR-009
Christmas,2.5,Variation1,1175.9061414331084,BR-017
Christmas,2.2,Control,388.4288534742099,BR-014
Valentine,3.2,Variation1,769.2772615485819,BR-016
Valentine,3.7,Control,1256.0045591799183,BR-003
Normal,1.0,Control,1084.878695907494,BR-015
Valentine,2.8,Variation2,1502.1082455275018,BR-004
Christmas,3.4,Variation1,850.9748984197397,BR-003
Valentine,1.7,Control,974.2818763844263,BR-013
Valentine,1.4,Control,2303.3933788288527,BR-017
Christmas,3.8,Control,646.2449018349349,BR-006
BlackFriday,1.2,Control,139.33773085320956,BR-002
BlackFriday,4.9,Control,1464.4072864447294,BR-013
BlackFriday,4.1,Variation2,1335.2093615891558,BR-003
Valentine,2.5,Control,2003.0692784494502,BR-009
BlackFriday,4.3,Control,1565.7659298516842,BR-008
Normal,1.0,Control,1757.3599192130362,BR-003
Valentine,1.2,Variation1,1522.8945544026885,BR-011
Normal,1.0,Control,997.446022962683,BR-014
Valentine,2.0,Control,2356.755632485883,BR-017
Valentine,3.4,Control,719.1396894103549,BR-005
Christmas,2.5,Control,1493.3341398564703,BR-006
Valentine,1.3,Control,581.9653374004192,BR-012
Normal,1.0,Variation1,1390.0306082706277,BR-005
Normal,1.0,Control,1264.085696923891,BR-014
Normal,1.0,Variation2,1484.271152749624,BR-001
Christmas,3.3,Variation1,901.5157908278759,BR-008
Normal,1.0,Variation2,1147.0773914399256,BR-016
Normal,1.0,Variation1,1399.4764771510918,BR-005
Christmas,2.3,Variation1,1336.4841479622999,BR-004
Normal,1.0,Variation1,1029.347730657606,BR-005
BlackFriday,1.5,Variation2,803.836721758081,BR-006
Christmas,4.0,Control,2195.455275633178,BR-016
BlackFriday,3.5,Control,642.4967548773003,BR-005
BlackFriday,2.5,Variation2,2000.3209765434938,BR-010
Valentine,4.4,Control,1193.7999845919633,BR-007
BlackFriday,1.4,Control,1078.942074827499,BR-003
Normal,1.0,Control,-867.0985262672625,BR-001
Christmas,5.0,Control,4167.8397571897085,BR-015
BlackFriday,2.0,Control,-1310.6739885990055,BR-017
BlackFriday,1.0,Variation1,-995.2348968263286,BR-001
Normal,1.0,Control,1795.587788752409,BR-004
Christmas,2.5,Control,556.7424689318294,BR-011
Valentine,1.4,Control,-133.82070146877479,BR-012
BlackFriday,2.6,Control,758.1601882909935,BR-015
Christmas,4.2,Variation1,-1428.6916909877534,BR-010
Valentine,4.2,Control,673.9486479297202,BR-004
Christmas,3.2,Variation1,1842.4230709343283,BR-002
BlackFriday,2.8,Control,1826.3052681546826,BR-003
Normal,1.0,Control,558.6300318363576,BR-008
Valentine,1.3,Variation1,2148.325071912116,BR-006
Valentine,4.3,Control,619.1826422472315,BR-011
Valentine,4.4,Control,313.3931560319808,BR-012
Valentine,4.7,Control,1450.4827732153433,BR-015
Valentine,4.5,Control,1197.9931420597625,BR-009
Christmas,2.2,Variation1,289.60197928431137,BR-004
BlackFriday,3.5,Control,699.5409170899168,BR-009
Normal,1.0,Control,938.4506083376588,BR-015
Christmas,2.1,Variation2,1356.081088280796,BR-009
Valentine,4.0,Control,2311.414278575723,BR-012
Valentine,1.4,Control,573.852597540534,BR-010
Valentine,4.5,Control,1880.539180268996,BR-013
Valentine,2.3,Variation1,2260.9992438114614,BR-008
Normal,1.0,Control,1263.7713297705416,BR-002
BlackFriday,4.4,Variation1,1282.8918392117375,BR-003
Normal,1.0,Control,1055.9399630276655,BR-012
Valentine,4.6,Control,522.7854089209098,BR-016
Christmas,1.7,Control,1295.974397704705,BR-013
Normal,1.0,Control,1113.7712904485022,BR-012
Christmas,3.4,Variation1,1394.66358368755,BR-017
Valentine,4.3,Control,1037.1219368052539,BR-002
BlackFriday,3.8,Control,1691.5333977972318,BR-002
Normal,1.0,Control,1907.5674540755888,BR-002
Normal,1.0,Control,636.4841927355433,BR-006
BlackFriday,1.0,Variation2,469.35426972405236,BR-008
Valentine,1.2,Control,15.361337847284156,BR-009
BlackFriday,3.9,Variation1,1002.3236447552455,BR-007
Normal,1.0,Variation2,527.5523270501092,BR-004
Christmas,4.5,Control,896.0625590714743,BR-012
Valentine,4.1,Control,1440.177412422779,BR-010
Valentine,4.3,Variation1,740.4297084986067,BR-013
BlackFriday,1.9,Variation1,1188.5163442675307,BR-009
Christmas,1.1,Variation1,-1056.787491017693,BR-012
Normal,1.0,Control,1185.1117902610788,BR-009
BlackFriday,2.3,Control,1715.1108403443945,BR-013
Valentine,2.2,Variation1,1362.5609191378062,BR-006
Christmas,3.7,Control,1473.3203681513428,BR-015
BlackFriday,3.5,Control,1646.6137476327128,BR-006
BlackFriday,1.5,Variation2,-637.0902337298096,BR-015
BlackFriday,4.2,Variation1,1982.7622905030396,BR-017
Normal,1.0,Variation1,1313.974987103623,BR-006
Christmas,2.7,Variation1,805.5601387797832,BR-013
BlackFriday,1.4,Variation2,853.119279203045,BR-003
Valentine,1.9,Control,1394.721236661425,BR-010
Valentine,4.2,Control,1719.2438205796595,BR-009
Valentine,2.3,Variation1,320.94311917251076,BR-009
Normal,1.0,Control,796.1782968484292,BR-001
Christmas,4.1,Control,829.8454747684586,BR-006
BlackFriday,2.0,Control,1262.3664447194435,BR-001
Normal,1.0,Control,1672.6322792328835,BR-005
BlackFriday,4.7,Variation2,1724.9228207752424,BR-016
BlackFriday,2.9,Control,864.8188178036572,BR-014
Normal,1.0,Control,887.9562376422015,BR-008
Valentine,4.9,Variation2,1319.2980983427883,BR-014
Valentine,2.0,Variation2,268.50423781721986,BR-007
BlackFriday,4.8,Control,1376.1258395485952,BR-008
BlackFriday,4.0,Variation2,178.43737495993597,BR-017
BlackFriday,2.0,Control,585.7303954007523,BR-014
Christmas,4.5,Control,2927.93474074865,BR-003
Normal,1.0,Control,876.2608449390178,BR-006
BlackFriday,3.0,Variation2,1499.4645950147226,BR-017
BlackFriday,4.9,Variation1,2674.856319416572,BR-011
BlackFriday,3.5,Variation2,1919.5502785362305,BR-015
Christmas,1.7,Control,795.6736463418932,BR-012
BlackFriday,1.9,Control,2128.0900436501784,BR-016
BlackFriday,1.1,Variation1,1310.3758719297562,BR-011
BlackFriday,4.1,Control,2895.5443285403057,BR-008
Valentine,2.3,Control,1535.1205718333358,BR-016
Valentine,3.9,Variation2,1838.3613454968129,BR-017
BlackFriday,1.2,Control,1351.2943012895405,BR-016
BlackFriday,1.7,Control,2463.90276825725,BR-011
BlackFriday,5.0,Control,2394.5318397740934,BR-002
Normal,1.0,Variation1,843.0340870319844,BR-003
BlackFriday,1.4,Control,641.137823879449,BR-017
Normal,1.0,Control,1272.8048015433967,BR-016
Normal,1.0,Control,603.667426598029,BR-007
Normal,1.0,Control,2360.464915405576,BR-017
Valentine,2.7,Variation2,1083.9726322226952,BR-003
Valentine,4.6,Variation1,1324.7058478918973,BR-001
Valentine,1.3,Variation1,1820.6287840710352,BR-017
BlackFriday,3.3,Control,1061.2362728726223,BR-005
BlackFriday,3.9,Variation2,1762.8567780242665,BR-007
Normal,1.0,Variation2,1127.952266577345,BR-013
Normal,1.0,Variation2,1892.4778235774388,BR-017
Christmas,2.5,Variation2,279.60758765528544,BR-006
Valentine,3.4,Control,1683.6487791375182,BR-007
Normal,1.0,Control,1706.999651457981,BR-009
BlackFriday,4.8,Control,1202.5254169818104,BR-008
Normal,1.0,Variation1,1823.3933442932232,BR-016
Valentine,4.4,Control,1092.1460085601548,BR-017
BlackFriday,3.3,Variation1,2048.1583894405558,BR-003
Normal,1.0,Control,1764.107773170195,BR-015
Normal,1.0,Control,935.0404609306618,BR-014
Christmas,3.4,Control,2210.456935220609,BR-016
Christmas,4.5,Variation1,2393.156404518485,BR-006
BlackFriday,3.0,Control,1824.303519374552,BR-014
BlackFriday,2.7,Variation2,-113.6894234983675,BR-011
Christmas,3.2,Control,1473.2497593110927,BR-010
BlackFriday,1.7,Control,884.9856216210759,BR-015
Normal,1.0,Variation1,1279.1171922682797,BR-012
Valentine,2.4,Variation2,1141.1927147540518,BR-009
BlackFriday,1.8,Control,1539.5150473934339,BR-015
Valentine,2.9,Variation2,675.3325505735403,BR-008
Valentine,2.1,Control,1468.752588304352,BR-010
